video_id,title,description,published_at,position,view_count,like_count,comment_count,comments_disabled,duration_iso,duration_sec,definition,caption,licensed,tags,category_id,audio_language,live_status,year,age_days,is_live,is_short,duration_min,engagement_rate,comment_rate,views_per_day
x7kaL10DM58,A Family Christmas - album cover making of,"A Christmas album cover bears the responsibility of representing timeless values, like the Christmas songs, which will become the soundtrack of family dinners for years to come.
This cover is 100% authentic.
This is what the Bocelli family is always like, and maybe this album is a testament to that wonderful authenticity.

Stefano Scozzese  - Creative Director

-----------------
 
Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Follow Matteo Bocelli:
Facebook: https://www.facebook.com/matteobocell...
TikTok: www.tiktok.com/@matteo.bocelli
Instagram: https://www.instagram.com/matteobocelli
Youtube: https://www.youtube.com/MatteoBocelli
Twitter: https://twitter.com/bocelli_matteo
 
Follow Virginia:
Instagram: https://www.instagram.com/virginiaboc...
TikTok: https://www.tiktok.com/@virginiabocelli
Facebook: https://www.facebook.com/virginiabocelli
Twitter: https://twitter.com/virginiabocelli",2022-12-23 20:19:00+00:00,77,457713,7072,404,False,PT4M22S,262,hd,false,False,,10,en,none,2022,1355,False,False,4.366666666666666,0.015450730042624964,0.0008826491709870596,337.79557195571954
CBRIt05Ye4A,Do You Hear What I Hear? (Lyric Video),"‘Do You Hear What I Hear' is taken from Andrea, Matteo & Virginia Bocelli’s new album ‘A Family Christmas’. Out now: https://AndreaBocelli.lnk.to/AFCID
 
Order now on CD & vinyl: https://AndreaBocelli.lnk.to/OfficialStoreID
 
This holiday season, Andrea, Matteo and Virginia Bocelli have come together for their first ever family album, “A Family Christmas”. The recording showcases their multi-generational musical talent in a range of festive favourites. “We are offering our small, intimate, and heartfelt gift to anyone who wishes to enjoy the soundtrack of Christmas in the Bocelli home” the family says. The album includes many Christmas favourites including Away in a Manager, Happy Xmas (War is Over), Feliz Navidad, Have Yourself a Merry Little Christmas, Over The Rainbow, and the brand new single ‘The Greatest Gift’ and many more. 
 
MANAGEMENT Andrea, Matteo and Virginia Bocelli are managed by Almud & Maverick – Quest Artists Management Andrea Bocelli Business Management Office: Veronica Berti Maverick / Quest Artist: Francesco Pasquero and Scott Rodger Management: Lucie Panton Business Affairs: Jay Barbour Creative Coordinator: Kristina Keliris P.M. for Almud: Sara Formicola P.A. for Matteo Bocelli: Anna Caligaris P.A, for Virginia Bocelli: Kate Barton P.A. for Andrea Bocelli: Luca Casini & Sergio Assolari
 
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli #Christmas

Follow Matteo: 
Facebook: hhttps://www.facebook.com/matteobocell… 
Twitter: https://twitter.com/bocelli_matteo 
Instagram: https://www.instagram.com/matteobocelli 
Youtube: https://www.youtube.com/MatteoBocelli 
TikTok: www.tiktok.com/@matteo.bocelli 

Follow Virginia: Instagram:https://www.instagram.com/virginiaboc… 
TikTok: https://www.tiktok.com/@virginiabocelli 
Facebook: https://www.facebook.com/virginiabocelli 
Twitter: https://twitter.com/virginiabocelli 

Tracklist: 
1. Do You Hear What I Hear? 
2. Away in a Manger 
3. Feliz Navidad 
4. The First Noël 
5. Have Yourself a Merry Little Christmas 
6. Over the Rainbow 
7. Buon Natale 
8. Joy To The World 
9. The Greatest Gift 
10. When Christmas Comes to Town 
11. Happy Xmas (War is Over) 
12. Il Giorno più Speciale 
13. I’ll Be Home For Christmas 

#AFamilyChristmas #Bocelli #CelebrateTogetherness



Music video by Andrea Bocelli, Matteo Bocelli, Virginia Bocelli performing Do You Hear What I Hear? (Lyric Video). A Decca/Capitol Records Recording; © 2022 Andrea & Matteo Bocelli, under exclusive licence to Universal Music Operations Ltd

http://vevo.ly/14v2Bx",2022-12-16 17:00:07+00:00,78,203426,5280,273,False,PT3M,180,hd,false,True,Andrea|Bocelli|Matteo|Virginia|You|Hear|What|Hear?|(Lyric|Video)|Decca|(UMO)|(Classics)|Holiday|christmas|classical,10,en,none,2022,1362,False,False,3.0,0.025955384267497765,0.0013420113456490321,149.3582966226138
mqVpyKd2mwo,"Andrea, Matteo & Virgina Bocelli & The Simpsons - Feliz Navidad","The Simpson Meet The Bocellis in 'Feliz Navid’ streaming now on DisneyPlus!
Listen here: https://AndreaBocelli.lnk.to/simpsons

Original version of ‘Feliz Navidad’ available on ‘A Family Christmas’ available to order & stream now: https://AndreaBocelli.lnk.to/AFCID

Join Andrea’s mailing list to receive updates about the “A Bocelli Family Christmas”: https://AndreaBocelli.lnk.to/Newslett...

Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Follow Matteo Bocelli:
Facebook: https://www.facebook.com/matteobocell...
TikTok: www.tiktok.com/@matteo.bocelli
Instagram: https://www.instagram.com/matteobocelli
Youtube: https://www.youtube.com/MatteoBocelli
Twitter: https://twitter.com/bocelli_matteo
 
Follow Virginia:
Instagram: https://www.instagram.com/virginiaboc...
TikTok: https://www.tiktok.com/@virginiabocelli
Facebook: https://www.facebook.com/virginiabocelli
Twitter: https://twitter.com/virginiabocelli

#bocellis #thesimpsons",2022-12-16 09:05:52+00:00,79,203876,4649,183,False,PT2M,120,hd,false,False,,10,en,none,2022,1362,False,False,2.0,0.022803076379760246,0.0008976044262198591,149.68869309838473
YKQgl4CUJu8,"Andrea Bocelli, Matteo Bocelli, Virginia Bocelli - Buon Natale A Tutto Il Mondo","Music video by Andrea Bocelli, Matteo Bocelli, Virginia Bocelli performing Buon Natale A Tutto Il Mondo.© 2022 Andrea & Matteo Bocelli, under exclusive licence to Universal Music Operations Ltd",2022-12-13 17:00:30+00:00,80,390520,7684,350,False,PT3M2S,182,hd,false,True,Andrea|Bocelli|Matteo|Virginia|Buon|Natale|Decca|(UMO)|(Classics)|Holiday|#AFamilyChristmas #Bocelli #CelebrateTogetherness #TheGreatestGift|#AFamilyChristmas|#Bocelli|#CelebrateTogetherness|#The Greatest Gift|Andrea Bocelli|Matteo Bocelli|Virginia Bocelli|(Official Music Video)|Buon Natale Tutto Il Mondo|CHRISTMAS,10,it,none,2022,1365,False,False,3.033333333333333,0.019676328997234458,0.0008962409095564888,286.0952380952381
mIsvwAK2NKE,"Andrea, Matteo, Virginia Bocelli and Pentatonix - Do You Hear What I Hear?","Andrea, Matteo, Virginia Bocelli and Pentatonix - Do You Hear What I Hear?
Listen here: https://AndreaBocelli.lnk.to/Pentatonix

Original version of ‘Do You Hear What I Hear?’ available on ‘A Family Christmas’ available to order & stream now: https://AndreaBocelli.lnk.to/AFCID

 
Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Follow Matteo Bocelli:
Facebook: https://www.facebook.com/matteobocell...
TikTok: www.tiktok.com/@matteo.bocelli
Instagram: https://www.instagram.com/matteobocelli
Youtube: https://www.youtube.com/MatteoBocelli
Twitter: https://twitter.com/bocelli_matteo
 
Follow Virginia:
Instagram: https://www.instagram.com/virginiaboc...
TikTok: https://www.tiktok.com/@virginiabocelli
Facebook: https://www.facebook.com/virginiabocelli
Twitter: https://twitter.com/virginiabocelli",2022-12-09 00:01:00+00:00,81,317888,8059,305,False,PT3M,180,hd,false,False,,10,en,none,2022,1370,False,False,3.0,0.02535169619488625,0.0009594574189651701,232.03503649635036
TcveSZ2uctU,"Andrea, Matteo & Virginia Bocelli - A Bocelli Family Christmas (After Party)","A Bocelli Family Christmas - Sunday 4th December at 5pm GMT / 6pm CET / 9am PT, 12pm ET
Rediscover the wonder of Christmas here on YouTube with the musical performance of the season - click ‘Notify Me’ to set your reminder.

In partnership with: music.youtube.com | TBN 
In collaboration with: Valle D'Aosta | Courmayeur Mont Blanc

TBN Presents A Bocelli Family Christmas (Special Edition) premieres 16th Dec - 8/9/10/11pm ET

A Family Christmas - the album - out now: https://AndreaBocelli.lnk.to/AFCID

MANAGEMENT 
Andrea, Matteo and Virginia Bocelli are managed by
Almud & Maverick – Quest Artists Management
Andrea Bocelli Business Management Office: Veronica Berti
Maverick / Quest Artist: Francesco Pasquero and Scott Rodger
Management: Lucie Panton
Business Affairs: Jay Barbour
Creative Coordinator: Kristina Keliris
P.M. for Almud: Sara Formicola
P.A. for Matteo Bocelli: Anna Caligaris
P.A, for Virginia Bocelli: Kate Barton
P.A. for Andrea Bocelli: Luca Casini & Sergio Assolari
 
Bocelli’s Stylist: Ilaria Bartalini 
Outfit:
Stefano Ricci
Ermenegildo Zegna
Monnalisa Abbigliamento
 
#AFamilyChristmas #Bocelli #CelebrateTogetherness #TheGreatestGift
 
---
 
 A Bocelli Family Christmas credits:
 
This video has been shot at Castel Savoia, Gressoney - Valle D’Aosta – Italy
Special thanks to Regione Autonoma Valle d’Aosta, Courmayeur Mont Blanc, CVA Energie, Skyway Monte Bianco. Please visit lovevda.it
 
Produced by Trinity Broadcasting Network 
In association with Impact Productions and Fargo Films  
Executive Produced by Matthew and Laurie Crouch for TBN
Produced by Tom Newman, Candace Lee, and Kristian Kelly for Impact Productions 
Producer: Marco Marchesi Morselli
Director and Editing: Gaetano Morbioli
Director’s Assist/ Producer for Run Production: Laura Castellotti
DOP: Davide Crippa
Production Design: Gianni Brugnoli
Executive Producer: Federico Mazzola

-----------------
 
Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Follow Matteo Bocelli:
Facebook: https://www.facebook.com/matteobocell...
TikTok: www.tiktok.com/@matteo.bocelli
Instagram: https://www.instagram.com/matteobocelli
Youtube: https://www.youtube.com/MatteoBocelli
Twitter: https://twitter.com/bocelli_matteo
 
Follow Virginia:
Instagram: https://www.instagram.com/virginiaboc...
TikTok: https://www.tiktok.com/@virginiabocelli
Facebook: https://www.facebook.com/virginiabocelli
Twitter: https://twitter.com/virginiabocelli",2022-12-04 17:54:05+00:00,82,0,5687,98,False,PT20M15S,1215,hd,false,False,,10,en,none,2022,1374,False,False,20.25,,,0.0
yCOuFxN7v-Y,"Andrea, Matteo & Virginia Bocelli - A Bocelli Family Christmas","Rediscover the wonder of Christmas here on YouTube with the musical performance of the season 

In partnership with: music.youtube.com | TBN 
In collaboration with: Valle D'Aosta | Courmayeur Mont Blanc

TBN Presents A Bocelli Family Christmas (Special Edition) premieres 16th Dec - 8/9/10/11pm ET

A Family Christmas - the album - out now: https://AndreaBocelli.lnk.to/AFCID

MANAGEMENT 
Andrea, Matteo and Virginia Bocelli are managed by
Almud & Maverick – Quest Artists Management
Andrea Bocelli Business Management Office: Veronica Berti
Maverick / Quest Artist: Francesco Pasquero and Scott Rodger
Management: Lucie Panton
Business Affairs: Jay Barbour
Creative Coordinator: Kristina Keliris
P.M. for Almud: Sara Formicola
P.A. for Matteo Bocelli: Anna Caligaris
P.A, for Virginia Bocelli: Kate Barton
P.A. for Andrea Bocelli: Luca Casini & Sergio Assolari
 
Bocelli’s Stylist: Ilaria Bartalini 
Outfit:
Stefano Ricci
Ermenegildo Zegna
Monnalisa Abbigliamento
 
#AFamilyChristmas #Bocelli #CelebrateTogetherness #TheGreatestGift
 
---
 
 A Bocelli Family Christmas credits:
 
This video has been shot at Castel Savoia, Gressoney - Valle D’Aosta – Italy
Special thanks to Regione Autonoma Valle d’Aosta, Courmayeur Mont Blanc, CVA Energie, Skyway Monte Bianco. Please visit lovevda.it
 
Produced by Trinity Broadcasting Network 
In association with Impact Productions and Fargo Films  
Executive Produced by Matthew and Laurie Crouch for TBN
Produced by Tom Newman, Candace Lee, and Kristian Kelly for Impact Productions 
Producer: Marco Marchesi Morselli
Director and Editing: Gaetano Morbioli
Director’s Assist/ Producer for Run Production: Laura Castellotti
DOP: Davide Crippa
Production Design: Gianni Brugnoli
Executive Producer: Federico Mazzola

-----------------
 
Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Follow Matteo Bocelli:
Facebook: https://www.facebook.com/matteobocell...
TikTok: www.tiktok.com/@matteo.bocelli
Instagram: https://www.instagram.com/matteobocelli
Youtube: https://www.youtube.com/MatteoBocelli
Twitter: https://twitter.com/bocelli_matteo
 
Follow Virginia:
Instagram: https://www.instagram.com/virginiaboc...
TikTok: https://www.tiktok.com/@virginiabocelli
Facebook: https://www.facebook.com/virginiabocelli
Twitter: https://twitter.com/virginiabocelli",2022-12-04 17:35:27+00:00,83,12080099,177296,6272,False,PT30M39S,1839,hd,false,False,A Bocelli family Christmas|Livestream|Andrea Bocelli|Virginia Bocelli|Matteo Bocelli|Christmas|Away in a manger|The greatest gift|Feliz navidad|Bocelli Christmas live|Bocelli family|A family Christmas|Live|Christmas livestream|Natale|Family|Over the rainbow|Il giorno piu speciale|Buon natale|TBN production|Afterparty|Christmas story|Storytime|Greatest gift|Streaming|Music|Christmas music|My Christmas|Believe in Christmas|Adeste Fideles|Hallelujah,10,en,none,2022,1374,False,False,30.65,0.014676700911143195,0.0005192010429715849,8791.920669577874
YjWoEuSfsIk,"2 DAYS TO GO... Watch #ABocelliFamilyChristmas this Sunday, 4th December exclusively on YouTube!",,2022-12-02 19:49:53+00:00,84,90853,6578,123,False,PT51S,51,hd,false,False,,10,en,none,2022,1376,False,True,0.85,0.07240267244890097,0.0013538353163902127,66.02688953488372
HUlmzer_5TM,Andrea Bocelli - Santa Claus Is Coming To Town (Fireside Version) (Lyric Video),"Andrea Bocelli - Santa Claus Is Coming To Town (Fireside Version) (Lyric Video)

""Santa Claus is Coming to Town (Fireside Edition)"" is a beautiful new version of the Holiday classic from Andrea Bocelli. The track is part of a newly expanded digital edition of Andrea’s beloved 'My Christmas’ album.
Listen to Andrea Bocelli’s Christmas album 'My Christmas'  featuring 'Santa Claus Is Coming To Town (Fireside Edition)' here: https://andreabocelli.lnk.to/MyChristmasFiresideID
And listen to the new Christmas album 'A Family Christmas' here: https://AndreaBocelli.lnk.to/FamilyChristmasDeluxeID

Reborn for this holiday season, the album is also available as a new white & gold LP: https://AndreaBocelli.lnk.to/MyChristmasFiresideID
 
Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli 

Directed by: Ultraviolet
Animators: Matt Goldberg & Ryan Brant
 
#AndreaBocelli #Bocelli #AndreaBocelliMyChristmas #SantaClaus #SantaClausiscomingtotown",2022-11-23 00:00:07+00:00,85,213560,5556,226,False,PT3M33S,213,hd,false,True,Andrea Bocelli|Sugar s.r.l. under exclusive licence to Universal International Music B.V.|Pop,10,en,none,2022,1386,False,False,3.55,0.026016107885371793,0.0010582506087282262,154.08369408369407
M_RabTyhdUM,Andrea Bocelli - Silent Night (Fireside Version) (Lyric Video),"#AndreaBocelli #Bocelli #AndreaBocelliMyChristmas

""Silent Night (Fireside Edition)"" is a beautiful new version of the Holiday classic from Andrea Bocelli. The track is part of a newly expanded digital edition of Andrea’s beloved 'My Christmas’ album.
 
Reborn for this holiday season, the album is also available as a new white & gold LP: https://AndreaBocelli.lnk.to/MyChristmasFiresideID
 
Join Andrea’s mailing list to receive regular updates: https://AndreaBocelli.lnk.to/Newslett...
Subscribe to Andrea's YouTube Channel: https://www.youtube.com/c/AndreaBocel...
Listen to Andrea’s Essentials playlist: https://andreabocelli.lnk.to/Essentia...
 
Follow Andrea Bocelli:
Facebook - https://www.facebook.com/AndreaBocelli
Instagram - https://www.instagram.com/AndreaBocelli
Twitter - https://twitter.com/AndreaBocelli
YouTube - https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof
 
Directed by: Ultraviolet
Animators: Matt Goldberg & Ryan Brant
 
#AndreaBocelli #Bocelli #AndreaBocelliMyChristmas #SilentNight",2022-11-22 00:00:12+00:00,86,112718,3463,166,False,PT4M6S,246,hd,false,True,Andrea Bocelli|Universal Music Group International|Pop,10,en,none,2022,1387,False,False,4.1,0.03072268847921361,0.0014727017867598787,81.267483777938
